Date,Data collector,treatment,Plot ID,Column,Row,Species ID,region,Province Info,Mortality Status,Height(cm),Width1 (cm) (widest diameter),Width2 (cm) (perpendicular to W1 measurement),cover (%),Canopy (avg),Area (m2),biomass_kg/m2,Notes,mort_status,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,A,7,N/A,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,A,8,LYCA,south,,A,23,33,17.5,,0.2525,0.0501,0.0207,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,A,9,BAPI,central,,A,39,26,17,,0.215,0.0363,0.0255,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,B,1,PEAR,south,,A,41,27,12,,0.195,0.0299,0.022,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,B,2,PEAR,south,,A,44,31,23,,0.27,0.0573,0.0453,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,B,3,GRCA,central,,A,23,8,3,,0.055,0.0024,0.001,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,B,4,STPU,central,SD,A,13,25,14,,0.195,0.0299,0.007,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,B,5,ATLE,central,,A,15,11,9,,0.1,0.0079,0.0021,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,B,6,N/A,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,B,7,BRCA,central,,A,42,11,10,,0.105,0.0087,0.0065,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,B,8,SAAP,central,,A,45,37,16,,0.265,0.0552,0.0447,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,B,9,ISME,central,,A,39.5,12,11,,0.115,0.0104,0.0074,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,C,1,SPAM,south,,A,31,15,9,,0.12,0.0113,0.0063,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,C,2,SPAM,south,,A,48,21,17,,0.19,0.0284,0.0245,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,C,3,BOBA,central,,A,42,35,26,,0.305,0.0731,0.0552,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,C,4,ENCA,central,,A,12,24,6,,0.15,0.0177,0.0038,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,C,5,ENCA,central,,A,20,17,2,,0.095,0.0071,0.0026,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,C,6,COFI,central,,A,18,23,22,,0.225,0.0398,0.0129,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,C,7,COFI,central,,A,8,15,13,,0.14,0.0154,0.0022,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,C,8,SAAP,central,,A,15,56,10,,0.33,0.0855,0.0231,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,C,9,ISME,central,,A,20.5,15,14,,0.145,0.0165,0.0061,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,D,1,N/A,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,D,2,HEWH,central,,A,17,29,21,,0.25,0.0491,0.015,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,D,3,BRCA,central,,A,21,39,4,,0.215,0.0363,0.0137,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,D,4,BAPI,central,,A,30,13,15,,0.14,0.0154,0.0083,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,D,5,LYCA,south,,A,27,14,12,,0.13,0.0133,0.0065,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,D,6,HEWH,central,,A,15,23,22,,0.225,0.0398,0.0107,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,D,7,ARCA,central,,A,14,16,10,,0.13,0.0133,0.0033,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,D,8,ACGL,central,,A,19,28,25,,0.265,0.0552,0.0189,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,D,9,ACGL,central,,A,22,40,27,,0.335,0.0881,0.0349,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,E,1,ISME,central,,A,43,16,15,,0.155,0.0189,0.0146,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,E,2,ISME,central,,A,15,22,21,,0.215,0.0363,0.0098,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,E,3,AGSH,south,,A,15,14,10.5,,0.1225,0.0118,0.0032,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,E,4,STPU,central,,A,14,24,12,,0.18,0.0254,0.0064,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,E,5,BEEM,south,,A,13,24,5,,0.145,0.0165,0.0039,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,E,6,BEEM,south,,A,18,10,4,,0.07,0.0038,0.0012,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,E,7,BOBA,central,,A,37,37,23,,0.3,0.0707,0.0471,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,E,8,ACGL,central,,A,36,48,38,,0.43,0.1452,0.0941,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,E,9,LECO,central,,A,40,33,25,,0.29,0.0661,0.0476,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,F,1,LECO,central,,A,45,33,14,,0.235,0.0434,0.0351,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,F,2,ARCA,central,,A,8,12,12,,0.12,0.0113,0.0016,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,F,3,STPU,central,,A,10,10,3,,0.065,0.0033,0.0006,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,F,4,STPU,central,,A,8,10,1,,0.055,0.0024,0.0003,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,F,5,AMFR,south,,A,71,4,3,,0.035,0.001,0.0012,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,F,6,SODO,central,,A,18,18,14,,0.16,0.0201,0.0065,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,F,7,AGSH,central,,A,17,28,23,,0.255,0.0511,0.0156,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,F,8,LYCA,south,,A,28,27,14,,0.205,0.033,0.0166,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,F,9,LEGI,central,,A,26,23,19,,0.21,0.0346,0.0162,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,G,1,LECO,central,,A,30,41,10,,0.255,0.0511,0.0276,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,G,2,ATLE,central,,A,14,8.5,6,,0.0725,0.0041,0.001,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,G,3,BOBA,central,,A,30,37,23,,0.3,0.0707,0.0382,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,G,4,PEAR,south,,A,52,23,8,,0.155,0.0189,0.0177,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,G,5,PEAR,south,,A,58,26,8,,0.17,0.0227,0.0237,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,G,6,EPCA,central,SD,A,19,25,14,,0.195,0.0299,0.0102,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,G,7,BAPI,central,,A,44,33,16,,0.245,0.0471,0.0373,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,G,8,N/A,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,G,9,BRCA,central,,A,34.5,25,12,,0.185,0.0269,0.0167,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,H,1,ERFA,central,,A,10.5,10,7.5,,0.0875,0.006,0.0011,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,H,2,ATLE,central,,A,14,12,7,,0.095,0.0071,0.0018,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,H,3,BAPI,central,,A,45,16,12,,0.14,0.0154,0.0125,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,H,4,PEAR,south,,A,38,37,12,,0.245,0.0471,0.0322,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,H,5,CAMA,central,,A,29,59,39,,0.49,0.1886,0.0984,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,H,6,ISME,central,,A,15,17,14,,0.155,0.0189,0.0051,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,H,7,EPCA,central,SB,A,11,13,8,,0.105,0.0087,0.0017,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,H,8,ERFA,central,,A,21,27,27,,0.27,0.0573,0.0216,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,H,9,ERFA,central,,A,15,12,6,,0.09,0.0064,0.0017,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,I,1,ERFA,central,,A,16,21,15.5,,0.1825,0.0262,0.0075,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,I,2,COFI,central,,A,9.5,8,3,,0.055,0.0024,0.0004,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,I,3,COFI,central,,A,7,11,5.5,,0.0825,0.0053,0.0007,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,I,4,BEEM,south,,A,15,6,6,,0.06,0.0028,0.0008,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,I,5,BEEM,south,,A,15.5,6,5,,0.055,0.0024,0.0007,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,I,6,ARCA,central,,A,10,14,11,,0.125,0.0123,0.0022,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,I,7,STPU,central,SD,A,12,29,19,,0.24,0.0452,0.0098,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,I,8,STPU,central,SB,A,12,11,5,,0.08,0.005,0.0011,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,I,9,ATLE,central,,A,22,20,18,,0.19,0.0284,0.0112,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,J,1,LECO,central,,A,31,25,17,,0.21,0.0346,0.0193,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,J,2,LECO,central,,A,27,18,11,,0.145,0.0165,0.008,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,J,3,ENCA,central,,D,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,J,4,N/A,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,J,5,BEEM,south,,A,10,17,14,,0.155,0.0189,0.0034,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,J,6,AGSH,central,,A,16,20,19,,0.195,0.0299,0.0086,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,J,7,STPU,central,IRV,A,20,30,28,,0.29,0.0661,0.0238,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,J,8,SPAM,south,,A,40,20,16,,0.18,0.0254,0.0183,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,J,9,BAPI,central,,A,34,16,11,,0.135,0.0143,0.0088,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,K,1,SAAP,central,,A,50.5,27,16.5,,0.2175,0.0372,0.0338,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,K,2,ENCA,central,,A,14,4,3,,0.035,0.001,0.0002,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,K,3,ENCA,central,,D,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,K,4,LYCA,south,,A,19,20,12,,0.16,0.0201,0.0069,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,K,5,BRCA,central,,A,39,25,14,,0.195,0.0299,0.021,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,K,6,HEWH,central,,A,20,36,33,,0.345,0.0935,0.0337,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,K,7,LYCA,south,,A,35,28,15,,0.215,0.0363,0.0229,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,K,8,SPAM,south,,A,49,22,10,,0.16,0.0201,0.0177,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,K,9,LYCA,south,,A,26,32,13,,0.225,0.0398,0.0186,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,L,1,SAAP,central,,A,41,17,10,,0.135,0.0143,0.0106,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,L,2,BAPI,central,,A,41,16,10,,0.13,0.0133,0.0098,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,L,3,AGSH,south,,A,16,16.5,13.5,,0.15,0.0177,0.0051,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,L,4,LYCA,south,,A,31,28,14,,0.21,0.0346,0.0193,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,L,5,SODO,central,,A,19,15.5,9,,0.1225,0.0118,0.004,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,L,6,BAPI,central,,A,40,15,10,,0.125,0.0123,0.0088,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,L,7,PEAR,south,,A,46,39,12,,0.255,0.0511,0.0423,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,L,8,BOBA,central,,A,37,37,13,,0.25,0.0491,0.0327,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,L,9,N/A,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,M,1,ACGL,central,,A,19,35,20,,0.275,0.0594,0.0203,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,M,2,HEWH,central,,A,20,33,15,,0.24,0.0452,0.0163,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,M,3,ISME,central,,A,22,10,8.5,,0.0925,0.0067,0.0027,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,M,4,N/A,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,M,5,BOBA,central,,A,60,26,22,,0.24,0.0452,0.0489,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,M,6,STPU,central,,A,8,11,6,,0.085,0.0057,0.0008,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,M,7,PEAR,south,,A,52,17,9,,0.13,0.0133,0.0124,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,M,8,ARCA,central,,A,6,9,4,,0.065,0.0033,0.0004,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,M,9,BRCA,central,,A,31,17,7,,0.12,0.0113,0.0063,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,N,1,ACGL,central,,A,21,17,16,,0.165,0.0214,0.0081,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,N,2,ACGL,central,,A,16,18,14,,0.16,0.0201,0.0058,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,N,3,ISME,central,,A,12,17,11,,0.14,0.0154,0.0033,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,N,4,AMFR,south,,A,40,14,1,,0.075,0.0044,0.0032,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,N,5,STPU,central,,A,10,16,16,,0.16,0.0201,0.0036,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,N,6,STPU,central,,A,12,8.5,6.5,,0.075,0.0044,0.001,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,N,7,STPU,central,,D,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,N,8,LECO,central,,A,20,32,19,,0.255,0.0511,0.0184,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,N,9,LECO,central,,A,31,21,13,,0.17,0.0227,0.0127,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,O,1,BRCA,central,,D,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,O,2,ARCA,central,,A,12,13,12,,0.125,0.0123,0.0027,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,O,3,STPU,central,,A,15,20,7,,0.135,0.0143,0.0039,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,O,4,ERFA,central,,A,21,16,14,,0.15,0.0177,0.0067,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,O,5,ERFA,central,,A,5.5,25,17,,0.21,0.0346,0.0034,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,O,6,STPU,central,,A,12,17,16,,0.165,0.0214,0.0046,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,O,7,ENCA,central,,D,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,O,8,ENCA,central,,D,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,O,9,SODO,central,,A,19,16,15,,0.155,0.0189,0.0065,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,P,1,STPU,central,IRV,A,25,36,29,,0.325,0.083,0.0373,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,P,2,HEWH,central,,A,13,28,27,,0.275,0.0594,0.0139,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,P,3,STPU,central,,A,13,13,6,,0.095,0.0071,0.0017,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,P,4,BEEM,south,,A,18,5,5,,0.05,0.002,0.0006,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,P,5,BEEM,south,,A,18,11,5,,0.08,0.005,0.0016,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,P,6,COFI,central,,A,14,12,6,,0.09,0.0064,0.0016,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,P,7,HEWH,central,,A,17,25,24,,0.245,0.0471,0.0144,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,P,8,BRCA,central,,A,51,35.5,12,,0.2375,0.0443,0.0407,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,P,9,SAAP,central,,A,4,7.5,3.5,,0.055,0.0024,0.0002,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,Q,1,STPU,central,SB,A,19,33,28,,0.305,0.0731,0.025,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,Q,2,STPU,central,SD,A,20,18,11,,0.145,0.0165,0.0059,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,Q,3,AGSH,south,,A,18,18,16,,0.17,0.0227,0.0074,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,Q,4,LYCA,south,,A,38,21,17,,0.19,0.0284,0.0194,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,Q,5,N/A,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,Q,6,COFI,central,,D,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,Q,7,AGSH,south,,A,17,22.5,14.5,,0.185,0.0269,0.0082,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,Q,8,LYCA,south,,A,24,26,15,,0.205,0.033,0.0143,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,Q,9,SAAP,central,,A,29,25,15.5,,0.2025,0.0322,0.0168,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,R,1,LEGI,central,,A,17,21,16,,0.185,0.0269,0.0082,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,R,2,ISME,central,,A,19,17.5,11,,0.1425,0.0159,0.0055,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,R,3,ARCA,central,,A,10,13,6,,0.095,0.0071,0.0013,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,R,4,ATLE,central,,A,33,14,8,,0.11,0.0095,0.0056,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,R,5,GRCA,central,,A,16,16,15,,0.155,0.0189,0.0054,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,N.Brehm & K. Etter,mulch,E,R,6,GRCA,central,,A,42.5,22.5,15,,0.1875,0.0276,0.0211,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
